AG-X,AG-Y,AG-Z,Acc-X,Acc-Y,Acc-Z,Gravity-X,Gravity-Y,Gravity-Z,RR-X,RR-Y,RR-Z,RV-X,RV-Y,RV-Z,cos
-0.29567355,1.5953882,9.663688,0.005393863,0.08193767,-0.043452263,-0.30796668,1.5168272,9.683738,-0.003898694,0.002670217,-0.002010365,0.07133461,0.03432429,0.24485211,0.96632326
-0.2908826,1.5283148,9.687643,0.017158091,0.015564561,0.002161026,-0.30759248,1.5208452,9.683119,-0.002833432,0.00373548,1.20E-04,0.07154185,0.034352187,0.24478644,0.9663236
-0.31962833,1.4708233,9.678061,0.011464506,-0.04865527,0.008059502,-0.30681038,1.5178576,9.683614,0.001427622,-0.007982419,0.004381217,0.071399495,0.034281977,0.2448779,0.9663134
-0.31483737,1.4804053,9.687643,4.71E-04,-0.038126588,0.03758335,-0.30328977,1.514432,9.68426,0.001427622,0.009061798,0.003315953,0.07126544,0.03407904,0.24508832,0.9662772
-0.34358314,1.4851964,9.711597,-0.037444025,-0.022534728,-2.75E-04,-0.31066754,1.5112449,9.684525,-0.001768171,-0.002656101,-0.002010365,0.071022525,0.034387268,0.24485564,0.9663431
-0.31962833,1.5283148,9.67327,-1.40E-04,0.002197623,8.57E-04,-0.30966252,1.510386,9.6846895,-0.002833432,5.40E-04,-9.45E-04,0.07099026,0.034330674,0.24491337,0.96633285
-0.33879218,1.5426877,9.692433,-0.027018756,0.006173968,0.004652977,-0.3139045,1.5112859,9.684414,-0.006029225,-5.26E-04,-9.45E-04,0.07098876,0.03453878,0.24472447,0.96637344
-0.23818207,1.50436,9.682852,0.049198568,0.010099411,0.001576424,-0.3086598,1.5120522,9.684463,-0.003898694,-0.011178209,0.00225069,0.07108558,0.034302704,0.24492021,0.9663251
-0.2908826,1.4804053,9.620569,0.003341377,-0.045628548,-0.046269417,-0.30346116,1.5123384,9.684582,-7.03E-04,-0.005851892,0.003315953,0.07115774,0.03406338,0.24512357,0.9662767
-0.2813007,1.509151,9.711597,0.049394518,5.41E-04,0.018520355,-0.2992966,1.5121006,9.684749,-0.007094486,0.007996534,-9.45E-04,0.07118977,0.033855535,0.24530604,0.96623534
-0.34837407,1.5426877,9.639733,-0.042869836,0.032299995,-0.03486061,-0.30759743,1.5136911,9.68424,0.001427622,-0.002656101,0.003315953,0.07118019,0.034271646,0.24493,0.96631676
-0.3244193,1.5570605,9.668479,-0.0152345,0.03412962,1.34E-05,-0.30627683,1.5170776,9.683752,0.001427622,-0.006917155,0.00225069,0.071366,0.03424828,0.24491504,0.9663077
-0.32921025,1.4995692,9.678061,-0.01871851,-0.021450639,-0.01657772,-0.3102148,1.5172696,9.683597,-0.003898694,0.001604953,-9.45E-04,0.07133207,0.034434166,0.24475278,0.9663447
-0.2573459,1.4899871,9.72597,0.04703459,-0.024433017,0.038476944,-0.30413374,1.5131925,9.684427,-7.03E-04,-0.009047682,0.003315953,0.07119343,0.034104414,0.24507934,0.96628386
-0.27650973,1.5235238,9.682852,0.017184436,0.003295898,-0.012527466,-0.30062538,1.5117582,9.684762,-0.003898694,0.002670217,-0.002010365,0.07115993,0.033924513,0.24524924,0.9662495
-0.2813007,1.4995692,9.692433,0.016026348,-0.00874877,-4.43E-04,-0.29947227,1.5118455,9.684784,-0.003898694,-0.001590838,-0.004140892,0.07117716,0.033871703,0.24529383,0.9662388
-0.3340012,1.4899871,9.67327,-0.013357669,-0.019414425,-0.015375137,-0.3012156,1.5104725,9.684943,-0.004963959,0.013322852,-0.005206155,0.0710884,0.033937514,0.2452514,0.9662538
-0.31962833,1.4947782,9.706807,-0.025983691,-0.020026922,0.015345573,-0.31013945,1.5062901,9.685313,-0.003898694,5.40E-04,0.004381217,0.07077795,0.034306645,0.2449766,0.96633327
-0.3340012,1.5474787,9.687643,-0.019118667,0.035078406,-0.001231194,-0.31277266,1.5089986,9.684807,-0.002833432,0.006931271,0.00544648,0.07087368,0.034429505,0.24484622,0.9663549
-0.32921025,1.4660325,9.687643,-0.004857481,-0.019921899,0.028504372,-0.31203702,1.5106665,9.68457,0.00675394,-0.009047682,1.20E-04,0.07097812,0.034444645,0.24481213,0.9663554
-0.27171877,1.50436,9.711597,0.029779375,-0.01913774,0.006546021,-0.3080847,1.5078976,9.685129,-7.03E-04,0.001604953,0.00544648,0.070877574,0.03424497,0.24501324,0.96631885
-0.3244193,1.5378969,9.702016,-0.008160114,0.008916378,-0.007281303,-0.30883232,1.5086422,9.684989,0.002492886,0.001604953,0.004381217,0.070911326,0.034272227,0.24498187,0.9663234
-0.31483737,1.5331059,9.67327,-0.0145064,0.03119564,-0.016262054,-0.3096699,1.5127007,9.684328,0.002492886,-0.003721365,-0.002010365,0.071107164,0.034357164,0.24486652,0.96633524
-0.28609163,1.4995692,9.687643,0.029620856,0.004978299,-0.003123283,-0.30809805,1.5151385,9.683998,0.001427622,0.001604953,-0.002010365,0.071247794,0.03431135,0.24488077,0.9663229
-0.3340012,1.4899871,9.692433,-0.007075071,-0.035075426,0.01403904,-0.30996677,1.5121535,9.684405,3.62E-04,0.002670217,-9.45E-04,0.07109632,0.034356784,0.24486898,0.9663354
-0.3244193,1.518733,9.72118,0.003953129,-0.004470825,0.014383316,-0.3114189,1.5127223,9.684269,3.62E-04,-0.004786628,-9.45E-04,0.07108888,0.034439016,0.2447957,0.96635157
-0.3004645,1.5235238,9.67327,0.007363737,0.005530596,-0.010032654,-0.3101119,1.5146401,9.684011,-7.03E-04,0.00373548,-0.004140892,0.07120029,0.034399685,0.24480975,0.9663412
-0.28609163,1.5378969,9.702016,0.00591737,0.01950097,-0.004560471,-0.31098363,1.5150784,9.683916,3.62E-04,-0.005851892,0.00225069,0.07121278,0.0344453,0.24476586,0.9663498
-0.3004645,1.5426877,9.72118,0.008566499,0.031312227,7.83E-04,-0.30655637,1.5177604,9.683637,-7.03E-04,0.004800743,0.00544648,0.0713974,0.03426903,0.24489008,0.966311
-0.36753792,1.513942,9.67327,-0.043526232,0.023583055,-0.039134026,-0.31239432,1.5230726,9.682616,-0.004963959,5.40E-04,0.00544648,0.07160282,0.03457478,0.24457243,0.96636534
-0.29567355,1.4612415,9.735553,0.013319463,-0.05011964,0.053257942,-0.30878168,1.5222965,9.682854,0.00675394,-0.004786628,0.00225069,0.07160204,0.034424033,0.2447095,0.9663361
-0.32921025,1.4468687,9.682852,-0.01823154,-0.06891215,-0.002569199,-0.3086373,1.5167338,9.683731,0.003558149,-0.001590838,0.003315953,0.07134649,0.034347005,0.24482916,0.9663274
-0.28609163,1.50436,9.697225,0.006257623,-0.012173653,0.018502235,-0.30652148,1.5131476,9.68436,-7.03E-04,-0.001590838,0.008642271,0.07116465,0.034215305,0.24498421,0.9663062
-0.31004643,1.5953882,9.682852,-0.02018565,0.07565212,-0.028957367,-0.30626583,1.5192279,9.683415,-0.002833432,-0.012243473,1.20E-04,0.0714453,0.034272805,0.24487732,0.9663105
-0.2813007,1.5762243,9.67327,5.52E-04,0.051457763,-0.024702072,-0.300658,1.5265262,9.682444,-0.003898694,-0.001590838,-0.007336682,0.0719059,0.034092866,0.24495097,0.96626407
-0.2813007,1.4899871,9.67327,0.035261184,-0.018012762,-0.020271301,-0.29934868,1.5260575,9.682557,-0.002833432,-0.004786628,-0.007336682,0.071900316,0.03403971,0.24500027,0.9662539
-0.28609163,1.4995692,9.72597,0.005386978,-0.031013489,0.017505646,-0.29847568,1.5224302,9.683156,-0.003898694,0.009061798,-9.45E-04,0.07172313,0.033944845,0.24512087,0.96623975
-0.31004643,1.513942,9.668479,-0.011434078,0.023735285,-0.014839172,-0.30075794,1.5202422,9.683428,-0.001768171,-0.003721365,0.003315953,0.071587205,0.03402658,0.2450732,0.96625906
-0.33879218,1.50436,9.692433,-0.05093813,0.004810572,0.009542465,-0.3020192,1.5200634,9.683418,-0.004963959,0.00373548,-0.003075628,0.071564145,0.03408339,0.24502614,0.9662707
-0.28609163,1.4995692,9.706807,0.014229566,-0.013653517,0.015505791,-0.30205262,1.5166229,9.683956,-0.001768171,-0.007982419,0.001185426,0.07139684,0.034068916,0.24507189,0.966272
-0.30525547,1.4899871,9.706807,0.00328809,-0.03430295,0.005522728,-0.29872927,1.5159246,9.684169,-0.002833432,0.00373548,0.004381217,0.07139155,0.03388316,0.24524154,0.9662359
-0.2908826,1.50436,9.749926,0.014764041,-0.016299963,0.076506615,-0.29573435,1.5165704,9.68416,0.005688676,-0.007982419,-0.006271419,0.07145752,0.03375076,0.2453488,0.9662084
-0.27650973,1.4947782,9.702016,0.016219258,-0.025450587,0.011758804,-0.29726934,1.5141616,9.684489,-0.002833432,0.009061798,-0.006271419,0.07131872,0.03379513,0.24533567,0.96622044
-0.31483737,1.5283148,9.72597,2.59E-04,0.00581336,0.016464233,-0.29569414,1.5116998,9.684922,0.002492886,-5.26E-04,0.001185426,0.071211874,0.033693798,0.24544853,0.9662032
-0.32921025,1.5474787,9.67327,-0.029836386,0.031992793,0.003819466,-0.29670605,1.5140963,9.684516,3.62E-04,0.002670217,0.00225069,0.071321696,0.033768114,0.2453596,0.9662151
-0.31004643,1.5331059,9.678061,0.002625138,0.01744473,-0.006173134,-0.2978831,1.5168679,9.684048,-0.001768171,-0.003721365,1.20E-04,0.07144863,0.033854354,0.24525654,0.96622884
-0.28609163,1.4756143,9.72118,-0.003820539,-0.04431677,0.038384438,-0.29901043,1.5133429,9.684563,-0.003898694,5.40E-04,0.003315953,0.07125798,0.033867095,0.24528222,0.966236
-0.2908826,1.50436,9.706807,0.026913464,-0.015461683,-0.01196003,-0.29577872,1.5088743,9.685361,-0.002833432,-0.001590838,0.004381217,0.071068175,0.03366577,0.2455021,0.9662011
-0.35316503,1.4851964,9.663688,-0.031719714,-0.002851486,-0.014332771,-0.30044144,1.5080833,9.68534,-7.03E-04,0.010127061,0.003315953,0.070988506,0.033835463,0.24536361,0.96623623
-0.31962833,1.5235238,9.697225,-0.004517466,0.009475827,0.001031876,-0.30286732,1.5079321,9.6852865,-0.001768171,-0.011178209,-0.008401945,0.07094168,0.033985857,0.24523617,0.96626675
-0.2573459,1.4947782,9.692433,0.035125107,0.001195192,0.00541687,-0.30178264,1.5066065,9.685528,-0.002833432,-0.003721365,-0.006271419,0.07088675,0.033920243,0.2453065,0.96625525
-0.27171877,1.509151,9.687643,0.020665944,0.013252616,0.011814117,-0.29689106,1.5064316,9.685706,-7.03E-04,-0.001590838,-9.45E-04,0.07093238,0.03369002,0.24550667,0.9662091
-0.30525547,1.4899871,9.716389,0.002886891,0.001968741,0.055190086,-0.29593077,1.5078939,9.685509,0.00675394,-0.002656101,-0.002010365,0.07101695,0.033661764,0.24551576,0.9662016
-0.3004645,1.50436,9.711597,-0.015233874,-0.004883885,0.009500504,-0.29452845,1.5077896,9.685568,3.62E-04,0.001604953,0.003315953,0.07102732,0.033595156,0.24557419,0.9661883
-0.3340012,1.509151,9.687643,-0.031528115,-0.001631737,0.011439323,-0.30022436,1.5069528,9.685522,0.002492886,-0.001590838,0.00225069,0.070921585,0.033851452,0.24536218,0.96624094
-0.29567355,1.518733,9.692433,-0.010112524,0.014580846,0.004412651,-0.2972417,1.5074382,9.685539,3.62E-04,-0.003721365,0.00225069,0.07097933,0.03371777,0.24547228,0.96621346
-0.2813007,1.518733,9.692433,0.02712226,0.004257917,-0.011695862,-0.29604182,1.5082438,9.685451,-0.001768171,-0.001590838,0.00225069,0.07103314,0.03367701,0.24549875,0.96620417
-0.27650973,1.4756143,9.711597,0.024346352,-0.046004057,0.023803711,-0.29339477,1.5058347,9.685906,-0.001768171,0.002670217,0.00225069,0.07094121,0.033520125,0.24565917,0.9661756
-0.2669278,1.4804053,9.682852,0.030795157,-0.024179578,-0.012917519,-0.29240665,1.5029489,9.686384,-7.03E-04,-0.002656101,0.001185426,0.07080647,0.033441328,0.24575713,0.96616334
-0.31004643,1.4995692,9.735553,-0.010761857,-0.011779189,0.008114815,-0.29420346,1.5002866,9.686742,-0.002833432,0.010127061,0.001185426,0.07065193,0.033495005,0.24573874,0.96617746
-0.31483737,1.5235238,9.702016,-0.001696527,0.02530992,-0.017598152,-0.29848304,1.5015715,9.686412,-0.001768171,-0.003721365,1.20E-04,0.07066911,0.033709276,0.24554075,0.96621907
-0.2908826,1.513942,9.692433,0.006874472,0.016195774,-0.007993698,-0.29746574,1.5034602,9.686151,-0.002833432,0.00373548,-9.45E-04,0.07077586,0.033683192,0.24554354,0.96621144
-0.29567355,1.5570605,9.687643,0.009884775,0.05620587,-0.019880295,-0.30045843,1.5064921,9.685586,-0.001768171,-0.003721365,0.003315953,0.07089572,0.033857163,0.24536206,0.9662427
-0.26213685,1.50436,9.749926,0.045294046,-0.019768119,0.00480175,-0.29716298,1.5082265,9.685418,0.001427622,-0.001590838,1.20E-04,0.07102004,0.033723023,0.24545954,0.9662135
-0.31483737,1.4516594,9.716389,-0.003453016,-0.052711487,0.01228714,-0.2966749,1.5050589,9.685926,0.001427622,-0.007982419,0.00225069,0.07086544,0.03366439,0.24554305,0.96620566
-0.2813007,1.4756143,9.697225,0.007305771,-0.023560047,-0.006962776,-0.29307845,1.5023304,9.68646,-0.008159748,0.011192325,1.20E-04,0.07074252,0.033469703,0.24574393,0.9661704
-0.30525547,1.5378969,9.678061,5.96E-08,0.042531252,-0.028137207,-0.29535702,1.503336,9.6862335,-0.006029225,-0.011178209,1.20E-04,0.0707931,0.033583388,0.24563079,0.9661915
-0.28609163,1.5522697,9.682852,0.011824578,0.031475306,-0.022867203,-0.29281005,1.5071945,9.685711,-0.004963959,0.006931271,0.001185426,0.07102651,0.033512007,0.24564981,0.966172
-0.31483737,1.5235238,9.654106,-0.019765705,0.01921475,-0.015364647,-0.29474965,1.5098461,9.68524,-0.002833432,-0.007982419,0.001185426,0.071128756,0.033628758,0.24552383,0.9661925
-0.27650973,1.4947782,9.716389,0.019922525,-0.012983799,0.001693726,-0.29110935,1.5083834,9.685578,-0.002833432,-0.001590838,-9.45E-04,0.07109548,0.033442367,0.2456995,0.9661567
-0.2573459,1.4851964,9.692433,0.027303368,-0.010200381,-0.006027222,-0.28899413,1.5055826,9.686077,-0.002833432,-0.001590838,-9.45E-04,0.07099212,0.033332635,0.24581935,0.96613765
-0.29567355,1.4899871,9.702016,-0.009444177,-0.009728789,0.010261536,-0.2885356,1.502729,9.686535,-0.004963959,0.00373548,-9.45E-04,0.07085211,0.033250935,0.24592097,0.96612483
-0.27171877,1.4756143,9.697225,-3.32E-04,-0.04008305,0.007791519,-0.29265082,1.4998137,9.686863,-0.004963959,0.002670217,-9.45E-04,0.070645384,0.033417188,0.24581069,0.9661623
-0.27650973,1.4947782,9.692433,0.006530941,-0.02695322,-0.007655144,-0.29486394,1.4959791,9.687388,-0.002833432,0.005866007,0.00225069,0.070426986,0.033477,0.24579927,0.9661791
-0.31483737,1.5522697,9.687643,-0.030155927,0.020624518,-0.002334595,-0.2987464,1.4965659,9.687179,-0.001768171,0.004800743,0.004381217,0.07041331,0.03366486,0.24563126,0.96621627
-0.2813007,1.5235238,9.697225,0.009269297,0.0421803,-0.013773918,-0.29943967,1.5016623,9.686369,-7.03E-04,-0.007982419,0.001185426,0.070641294,0.033769544,0.24549146,0.9662315
-0.30525547,1.4229138,9.630152,-0.007090122,-0.0604012,-0.033276558,-0.29537192,1.5028495,9.686309,0.003558149,-5.26E-04,-0.003075628,0.07076836,0.03357857,0.24564001,0.9661911
-0.31962833,1.4899871,9.697225,-0.012586236,-0.010344386,0.021030426,-0.2998227,1.5008352,9.686484,-0.004963959,0.004800743,0.004381217,0.07061698,0.033763457,0.24550174,0.9662309
-0.2908826,1.5666425,9.687643,0.002855271,0.036595106,-5.28E-04,-0.30295908,1.501909,9.68622,0.005688676,-0.009047682,0.003315953,0.070636325,0.03392199,0.2453539,0.9662615
-0.2813007,1.5522697,9.663688,0.008527994,0.05988145,-0.027592659,-0.30146256,1.5098315,9.685036,0.001427622,0.002670217,-0.002010365,0.07102136,0.033930287,0.24527107,0.966254
-0.26213685,1.4804053,9.740343,0.021853477,-0.03184402,0.020391464,-0.29802576,1.510539,9.685031,0.001427622,-5.26E-04,-0.003075628,0.071127266,0.033789445,0.24537826,0.96622396
-0.2813007,1.4564505,9.706807,0.03472936,-0.039867163,0.010753632,-0.29654858,1.5066812,9.6856785,0.001427622,0.002670217,0.004381217,0.0709488,0.033676863,0.2455154,0.96620613
-0.28609163,1.4947782,9.711597,-0.001263738,-0.020115256,0.008069992,-0.296493,1.5037276,9.686138,0.001427622,0.005866007,0.003315953,0.070800215,0.033640828,0.24557723,0.9662026
-0.36274695,1.509151,9.663688,-0.037261903,0.020076752,-0.029981613,-0.30121443,1.5042652,9.685909,-0.001768171,5.40E-04,0.004381217,0.07077478,0.033867236,0.24537656,0.9662475
-0.3340012,1.509151,9.702016,-0.028796613,0.005204558,0.002290726,-0.30509192,1.504852,9.685697,-7.03E-04,-0.002656101,0.00225069,0.070761316,0.034054827,0.24520874,0.9662845
-0.3004645,1.5331059,9.692433,-0.004029423,0.007208705,-0.02073574,-0.30550697,1.50554,9.685576,-0.001768171,-0.005851892,0.004381217,0.07079147,0.034081977,0.24517818,0.9662891
-0.28609163,1.5378969,9.678061,-0.004449099,0.016426802,-0.025203705,-0.3002325,1.5084591,9.685288,-0.001768171,-0.003721365,0.003315953,0.07098053,0.0338805,0.24532427,0.96624523
-0.2573459,1.518733,9.668479,0.029944837,0.04468453,0.008888245,-0.29662332,1.5111058,9.684986,-0.001768171,-0.011178209,1.20E-04,0.071171515,0.033730425,0.24542318,0.9662113
-0.20943633,1.4660325,9.692433,0.055469573,-0.03231585,-0.008142471,-0.28774247,1.5112631,9.68523,0.004623413,-0.010112946,0.00544648,0.071278565,0.03331792,0.24577646,0.96612793
-0.3004645,1.4660325,9.654106,-0.008737147,-0.05225408,-0.0554533,-0.28666115,1.5072572,9.685885,0.004623413,0.007996534,0.003315953,0.07108832,0.033222098,0.24590072,0.9661136
-0.3004645,1.5235238,9.706807,-0.009417683,0.021343827,-4.49E-04,-0.290862,1.5083091,9.685597,-0.001768171,-0.003721365,1.20E-04,0.07109449,0.033429988,0.24571092,0.96615434
-0.27650973,1.5905974,9.682852,0.030823976,0.06669986,-0.035215378,-0.2875093,1.5137501,9.684849,-0.002833432,-0.010112946,-0.002010365,0.0714068,0.03333521,0.24573563,0.9661283
-0.2573459,1.5618515,9.668479,0.011575699,0.056423068,-0.0327816,-0.28539452,1.5216682,9.68367,-0.004963959,-0.003721365,1.20E-04,0.07183043,0.033326205,0.24566075,0.9661162
-0.28609163,1.4804053,9.692433,0.01619932,-0.033744216,0.014536858,-0.2829537,1.5204042,9.68394,-0.002833432,0.002670217,1.20E-04,0.07179387,0.03319809,0.24578398,0.966092
-0.27171877,1.4804053,9.692433,0.002673447,-0.036116123,-0.001919746,-0.2834946,1.5153065,9.684723,-0.003898694,-0.007982419,0.00544648,0.07153031,0.033165593,0.24586515,0.966092
-0.28609163,1.4756143,9.687643,-0.010569781,-0.04204738,0.027798653,-0.2801495,1.5119894,9.68534,-0.002833432,0.007996534,-9.45E-04,0.07140023,0.032971993,0.24606614,0.9660571
-0.30525547,1.4995692,9.702016,-0.038990647,-0.013386011,-0.010092735,-0.28542727,1.5095041,9.685573,-0.004963959,-0.002656101,1.20E-04,0.07121561,0.03319,0.24590482,0.9661043
-0.26213685,1.5283148,9.716389,0.022664517,-0.008454204,0.02478695,-0.28463566,1.5071461,9.685963,-0.003898694,0.004800743,-0.003075628,0.07110299,0.03312666,0.24598439,0.96609455
-0.29567355,1.513942,9.697225,-0.002257675,0.008839369,-0.01096344,-0.2860693,1.5066546,9.685997,-0.003898694,-0.003721365,1.20E-04,0.0710645,0.033187658,0.24593663,0.9661074
-0.31004643,1.50436,9.702016,-0.020777047,-0.003378391,-0.008283615,-0.28671998,1.5069295,9.685936,-0.006029225,0.002670217,1.20E-04,0.07106118,0.033223443,0.24590483,0.9661145
-0.27650973,1.4899871,9.754716,0.004735917,-0.01560688,0.058743477,-0.2858124,1.5068079,9.685981,0.00675394,-0.010112946,-0.003075628,0.07107513,0.03317741,0.24594384,0.96610516
-0.28609163,1.509151,9.706807,-0.018728167,-0.022747874,0.01130867,-0.2839352,1.5045067,9.686394,0.003558149,0.009061798,0.001185426,0.07098319,0.033092584,0.24603885,0.9660907
-0.27650973,1.5378969,9.711597,-0.005034238,0.021532297,0.010189056,-0.28568023,1.5058964,9.686128,3.62E-04,-0.007982419,1.20E-04,0.07103056,0.033160906,0.24596757,0.96610296
-0.2669278,1.5283148,9.692433,0.00675562,0.011212707,0.02141571,-0.28331894,1.5089364,9.685723,3.62E-04,0.010127061,-0.002010365,0.07121054,0.03308522,0.24600083,0.9660839
-0.24297303,1.5283148,9.706807,0.018406928,0.021021605,0.009322166,-0.28279528,1.5113149,9.685368,-0.004963959,-0.013308737,1.20E-04,0.07133653,0.033087753,0.24597377,0.9660814
-0.2908826,1.4660325,9.72118,-0.026496202,-0.04413879,0.022245407,-0.2819037,1.5086708,9.685806,-0.003898694,0.016518643,0.001185426,0.07121298,0.033016194,0.24606292,0.96607023
-0.28609163,1.4899871,9.692433,0.009691775,-0.027214527,-0.018584251,-0.28603905,1.50437,9.686353,-0.002833432,-0.016504526,0.004381217,0.07094946,0.033160344,0.24598403,0.96610475
-0.29567355,1.4947782,9.692433,-0.022048116,0.00775063,0.01990509,-0.28299177,1.5026512,9.686709,0.001427622,0.010127061,0.003315953,0.07089679,0.03299868,0.24614103,0.96607417
-0.2813007,1.50436,9.711597,-0.00678584,-0.001753569,-0.002667427,-0.28631157,1.5027698,9.686594,-0.001768171,-0.006917155,0.003315953,0.07086559,0.033154912,0.24600545,0.96610564
-0.27171877,1.4995692,9.692433,0.022108108,0.009120941,0.001086235,-0.2840331,1.5036993,9.686517,-0.001768171,0.005866007,0.00225069,0.07094523,0.03306747,0.2460691,0.9660866
-0.31483737,1.5331059,9.706807,-0.03668046,0.014460087,-7.98E-04,-0.28513613,1.5055742,9.6861925,-7.03E-04,-0.006917155,1.20E-04,0.07102039,0.033131875,0.24599591,0.96609753
-0.2573459,1.5331059,9.697225,0.023405373,0.023370624,-0.022777557,-0.2829174,1.5085125,9.6858015,-0.001768171,0.00373548,-9.45E-04,0.07119362,0.033061683,0.24602549,0.96607965
-0.30525547,1.4324956,9.687643,-0.01473856,-0.06946063,0.022518158,-0.28066778,1.5072953,9.686055,0.003558149,-0.009047682,0.001185426,0.07117044,0.03294442,0.24613635,0.9660571
-0.2813007,1.50436,9.706807,-0.023601562,-0.008363128,0.023687363,-0.28408998,1.5044218,9.686402,-7.03E-04,0.005866007,0.00225069,0.07096366,0.033027187,0.246102,0.9660782
-0.3004645,1.5618515,9.682852,-0.027450055,0.03532827,-0.002571106,-0.28712255,1.5059707,9.686071,3.62E-04,-0.010112946,-9.45E-04,0.07101818,0.03322904,0.2459082,0.96611667
-0.2908826,1.5378969,9.687643,-0.012360185,0.020031095,-0.009896278,-0.2854282,1.5091953,9.68562,0.002492886,5.40E-04,0.00225069,0.071200006,0.033186544,0.24591102,0.96610403
-0.25255495,1.4804053,9.702016,0.027486801,-0.013290167,0.019375801,-0.28217843,1.5090798,9.685734,-7.03E-04,-0.005851892,0.003315953,0.07122806,0.033005252,0.24606986,0.96606773
-0.2573459,1.4804053,9.682852,0.016432166,-0.018012285,-0.019289017,-0.27831823,1.5066417,9.686225,-0.003898694,0.001604953,0.003315953,0.07115073,0.032825936,0.24624762,0.96603423
-0.22860016,1.4995692,9.702016,0.045945376,-0.024099588,0.018047333,-0.2739322,1.5029161,9.686929,-0.002833432,-5.26E-04,-0.002010365,0.07101717,0.03259779,0.24648072,0.96599233
-0.29567355,1.50436,9.682852,-0.020359695,-0.00344944,-0.013039589,-0.2774554,1.5016441,9.687026,-0.003898694,0.009061798,-9.45E-04,0.07090807,0.032728963,0.24638337,0.96602076
-0.31004643,1.513942,9.697225,-0.028782845,-0.002165794,0.0105896,-0.2812158,1.50038,9.687113,0.001427622,-5.26E-04,0.001185426,0.070802025,0.03289005,0.24625821,0.966055
-0.27650973,1.5283148,9.658897,-0.03651166,0.014114618,-0.008410454,-0.28557527,1.5010543,9.686881,-0.003898694,0.00373548,1.20E-04,0.0707872,0.0331011,0.2460697,0.9660969
-0.2908826,1.50436,9.706807,0.001532406,-0.004818797,0.011242867,-0.28749418,1.5006741,9.686884,-7.03E-04,0.001604953,0.00225069,0.07074651,0.033186324,0.24600038,0.9661146
-0.3004645,1.513942,9.67327,0.001063019,0.014894009,-0.00785923,-0.28928292,1.502451,9.686554,-0.001768171,-0.001590838,0.00544648,0.07081624,0.033289935,0.24589263,0.96613336
-0.26213685,1.4947782,9.759507,0.024791807,-0.015124798,0.058588028,-0.2839181,1.5037656,9.686509,0.007819203,-0.004786628,0.001185426,0.070942685,0.03305454,0.24608132,0.9660841
-0.27650973,1.4756143,9.692433,-0.010048538,-0.02867198,0.006621361,-0.2829746,1.5029323,9.6866665,0.002492886,0.002670217,1.20E-04,0.07091118,0.03300107,0.24613602,0.96607435
-0.31004643,1.5283148,9.692433,-0.025437534,0.009168625,0.008200645,-0.2847903,1.5012426,9.686875,0.004623413,0.00373548,0.001185426,0.070805505,0.03306661,0.24609739,0.96608967
-0.2813007,1.5570605,9.687643,-0.012346059,0.03631091,0.004857063,-0.28547248,1.5050561,9.686264,-0.003898694,-0.002656101,-0.002010365,0.07099045,0.033141688,0.24599288,0.96610016
-0.27650973,1.4899871,9.692433,0.008853167,-0.018257499,0.003332138,-0.28752112,1.5070013,9.685901,-0.002833432,0.009061798,-0.002010365,0.07106577,0.033259314,0.2458714,0.9661215
-0.27650973,1.4660325,9.687643,-0.00303784,-0.049924254,-0.004369736,-0.29007483,1.5022708,9.686559,-0.003898694,0.001604953,0.003315953,0.070823304,0.033326928,0.24585767,0.96614045
-0.26213685,1.4947782,9.697225,0.02719605,-0.009578347,0.01395607,-0.29148418,1.4983103,9.68713,-0.003898694,0.006931271,1.20E-04,0.070582494,0.033345703,0.24588795,0.96614975
-0.2908826,1.5235238,9.687643,0.014037222,0.025856018,0.004460335,-0.2926964,1.4988034,9.6870165,0.001427622,0.002670217,1.20E-04,0.07059386,0.033407867,0.24582927,0.96616167
-0.31004643,1.513942,9.687643,-0.021739155,0.002665758,0.011317253,-0.29761705,1.5003226,9.686632,0.001427622,0.006931271,0.004381217,0.070615664,0.033654716,0.24560079,0.96620965
-0.2908826,1.518733,9.706807,0.017117292,0.022356868,-0.004814148,-0.29815528,1.5022389,9.686318,3.62E-04,-0.002656101,0.004381217,0.070712574,0.033695582,0.24554469,0.9662154
-0.27650973,1.4804053,9.692433,0.023291498,-0.006556273,-0.002871513,-0.29713055,1.5023385,9.686335,-0.001768171,0.00373548,-9.45E-04,0.07072293,0.033654846,0.24557965,0.96620715
-0.29567355,1.5235238,9.702016,-3.86E-04,0.005953074,0.011182785,-0.29740056,1.50177,9.686415,-0.001768171,0.001604953,0.00225069,0.07069505,0.033664864,0.24557601,0.96620977
-0.30525547,1.518733,9.706807,-0.008516133,0.023093104,0.006752968,-0.2990542,1.5039327,9.6860285,0.001427622,5.40E-04,0.008642271,0.07078203,0.033762664,0.24547014,0.9662269
-0.3004645,1.408541,9.706807,-0.017542899,-0.07450831,0.039186478,-0.29691216,1.5026737,9.68629,0.011014993,-0.003721365,-0.002010365,0.07072865,0.03364638,0.24558622,0.96620536
-0.31004643,1.4851964,9.697225,7.36E-04,-0.018661737,0.008318901,-0.30090484,1.4999897,9.686583,3.62E-04,0.00373548,0.004381217,0.07056221,0.033804387,0.24547529,0.9662402
-0.30525547,1.5522697,9.692433,-0.015333146,0.042452097,-0.003440857,-0.30399486,1.5011481,9.686306,0.005688676,-0.004786628,0.001185426,0.07061598,0.033965036,0.24531876,0.9662704
